filename,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39
A_D_Open (24).wav,0.005079800728708506,2163.5340114922224,1814.5754832951231,4073.3642578125,0.17054721765350878,-591.715087890625,86.40716552734375,-6.172412395477295,25.875396728515625,-25.61382293701172,6.855628967285156,-28.91231918334961,-11.158568382263184,-18.681732177734375,-15.034664154052734,-3.8543992042541504,-15.027939796447754,-6.17634391784668,-18.357629776000977,-4.602895259857178,-8.58328628540039,-5.576465129852295,-9.53176212310791,-9.56668758392334,-8.105804443359375,-8.603592872619629,0.44084402918815613,-5.333374500274658,0.39361444115638733,-4.314515113830566,-0.014427991583943367,-1.353797435760498,-1.826747179031372,-0.05861712992191315,-2.915273904800415,2.182950258255005,-4.157637596130371,-0.8195729851722717,-0.03714006766676903,0.6027153134346008,-0.7112274169921875,-2.4565858840942383,-0.655359148979187,-0.2556527554988861
A_D_Open (25).wav,0.003849457949399948,2098.2530441850536,1774.7196765739868,3839.3701171875,0.18395182291666667,-635.6790771484375,90.7137451171875,-3.839907646179199,27.337175369262695,-26.158023834228516,6.927721977233887,-26.882118225097656,-9.434571266174316,-13.926752090454102,-16.76979637145996,-6.418593883514404,-17.448223114013672,-5.971802711486816,-16.626123428344727,-5.017773628234863,-6.473406791687012,-7.916401386260986,-8.186003684997559,-7.735171318054199,-6.531283855438232,-6.230923175811768,-1.3904709815979004,-3.930142879486084,1.2268201112747192,-2.9434430599212646,-0.9115960001945496,-2.4936299324035645,0.6631362438201904,0.44735559821128845,-2.0493524074554443,1.5691341161727905,-4.1706695556640625,0.3730912506580353,-0.8860452771186829,-0.2909582853317261,-0.45683515071868896,-0.5470454096794128,0.26270541548728943,-1.1523367166519165
A_D_Open (3).wav,0.0030802974943071604,1983.056742975488,1668.4070699519752,3701.640437199519,0.20574481670673078,-699.9417114257812,89.96453094482422,14.034807205200195,21.60605812072754,-16.119176864624023,2.4780147075653076,-19.087011337280273,-11.311097145080566,-17.286291122436523,-14.354711532592773,-6.203786373138428,-12.870762825012207,-3.687464475631714,-10.388765335083008,-3.5088536739349365,-2.9969639778137207,-3.851522922515869,-5.594762802124023,-4.217289924621582,-8.431818008422852,-8.364169120788574,-1.5229445695877075,-6.35785436630249,-2.518540620803833,-4.067474842071533,-0.5930787920951843,-1.0941746234893799,0.19562745094299316,1.2582743167877197,-2.145082473754883,-0.32744500041007996,-3.848707437515259,1.0947253704071045,-0.4221768379211426,-1.9612312316894531,0.551963210105896,-0.7859204411506653,-1.6604634523391724,-1.159135341644287
A_W_Open (1).wav,0.05042854696512222,1461.8694151078482,1322.93411848318,2852.5621448863635,0.09666193181818182,-469.9963684082031,114.71931457519531,41.39514923095703,12.609491348266602,-8.710186004638672,-12.364770889282227,-25.219261169433594,-11.956706047058105,-13.978592872619629,-16.98859214782715,-12.471587181091309,-14.036798477172852,-12.324553489685059,-13.399333000183105,-8.550095558166504,-7.515106678009033,-7.641476631164551,-11.238947868347168,-8.135719299316406,-8.089010238647461,-10.02522087097168,-3.5835604667663574,-4.827143669128418,-5.8776750564575195,-4.766190528869629,-3.1115517616271973,-4.225574970245361,-4.346883296966553,-2.7330353260040283,-3.032076835632324,-2.7951483726501465,-2.906630277633667,-2.393902540206909,-1.6186206340789795,-2.0696074962615967,-3.6760640144348145,-2.5313029289245605,-1.9740818738937378,-1.4793879985809326
A_W_Open (10).wav,0.011583161540329456,1618.6945191580824,1621.532820703594,3229.588955965909,0.0976473721590909,-510.1866760253906,93.44831085205078,3.7029378414154053,11.061856269836426,-6.784609317779541,-3.2163634300231934,-23.014848709106445,-14.08780288696289,-15.979151725769043,-11.909682273864746,-12.081583023071289,-17.478900909423828,-3.307818651199341,-8.395410537719727,-4.703859806060791,-5.223839282989502,-6.990758895874023,-11.163110733032227,-9.803997039794922,-7.608551025390625,-8.94412612915039,-0.6099662184715271,-3.1413636207580566,-3.8869173526763916,-3.7183799743652344,-1.8783224821090698,-3.524808645248413,-3.60490345954895,0.2593621015548706,-1.9646793603897095,-1.458572268486023,-4.004245758056641,-1.6271300315856934,-1.126924753189087,-3.111815929412842,-0.9121840000152588,-3.210357904434204,-2.433932304382324,-1.1019272804260254
A_W_Open (11).wav,0.03941980376839638,1290.8433282638052,1390.0695545582657,2538.525390625,0.08391203703703703,-465.0728454589844,104.20958709716797,37.147552490234375,18.867919921875,-6.578341960906982,-15.224830627441406,-25.271602630615234,-15.336891174316406,-18.00628089904785,-16.315000534057617,-11.212871551513672,-14.450952529907227,-8.775020599365234,-8.222043991088867,-2.5339717864990234,-3.794275999069214,-8.133973121643066,-10.063562393188477,-7.902307033538818,-8.241887092590332,-10.017775535583496,-2.2661876678466797,-3.696357250213623,-4.869500637054443,-1.9135113954544067,-1.9377782344818115,-3.343939781188965,-2.225903272628784,-1.1180189847946167,-2.8908939361572266,-0.8117342591285706,-2.1911182403564453,-3.1685595512390137,-2.0120081901550293,-1.8832186460494995,-1.3698405027389526,-2.829580068588257,-1.625443935394287,-0.8862664699554443
A_W_Open (2).wav,0.05483613908290863,1532.5075240664803,1350.2740872122033,3014.437327665441,0.11968635110294118,-449.2864074707031,102.33345031738281,36.93647384643555,4.23142147064209,-9.604630470275879,-4.037827014923096,-21.818199157714844,-20.57036590576172,-14.125182151794434,-12.65756607055664,-11.778465270996094,-13.05992603302002,-11.186960220336914,-8.27379322052002,-6.093100547790527,-6.236423492431641,-6.807035446166992,-11.043538093566895,-7.067859172821045,-8.374346733093262,-7.784792423248291,-2.759230375289917,-3.4974584579467773,-3.502842426300049,-4.043832302093506,-1.8226165771484375,-4.00363302230835,-2.6373894214630127,-1.1560662984848022,-1.6310502290725708,-0.9401429891586304,-2.8814218044281006,-2.5062122344970703,-1.4007357358932495,-1.2860043048858643,-3.0956335067749023,-1.283799171447754,-1.4268070459365845,-1.497657060623169
A_W_Open (3).wav,0.05811060220003128,1310.6565064208778,1268.3150831132825,2639.5751953125,0.09390943877551021,-460.0461120605469,118.31961822509766,41.99798583984375,9.199069023132324,-10.881823539733887,-8.608548164367676,-23.6728515625,-22.240440368652344,-15.173165321350098,-12.5508394241333,-12.776437759399414,-17.89946746826172,-13.74216365814209,-11.274056434631348,-6.964433193206787,-5.249151229858398,-7.898841857910156,-11.135205268859863,-9.056107521057129,-9.834150314331055,-9.234965324401855,-1.362045407295227,-5.497559070587158,-6.081634044647217,-2.7759041786193848,-4.947927474975586,-3.585897922515869,-2.7018256187438965,-3.2184078693389893,-2.412968397140503,-1.1779899597167969,-1.9541131258010864,-2.4194679260253906,-2.0911812782287598,-2.5333690643310547,-2.025296688079834,-2.0770809650421143,-2.0268778800964355,-0.24059487879276276
A_W_Open (4).wav,0.1080906093120575,1289.3820145978202,1182.0809057020986,2372.2412109375,0.08693576388888889,-407.1185302734375,130.82049560546875,34.77420425415039,12.736687660217285,-3.5953330993652344,-8.414785385131836,-30.304576873779297,-21.365724563598633,-16.344078063964844,-17.553760528564453,-17.14778709411621,-17.193370819091797,-9.470419883728027,-13.632530212402344,-9.389615058898926,-6.248819828033447,-8.549508094787598,-11.99163818359375,-7.2275567054748535,-6.976733207702637,-11.32693099975586,-3.5529775619506836,-5.504497528076172,-5.019400119781494,-2.596066951751709,-6.071759223937988,-5.518465042114258,-2.316969156265259,-2.521024703979492,-4.25300407409668,-1.700577974319458,-2.683669090270996,-2.852440118789673,-1.0962337255477905,-3.0823843479156494,-3.914008855819702,-1.8326778411865234,-2.2939977645874023,-2.141975164413452
A_W_Open (5).wav,0.05548381060361862,1680.8363722374354,1365.8273977598265,2841.968712439904,0.08806903545673077,-402.7672119140625,93.53705596923828,4.288755416870117,18.342161178588867,4.719822406768799,-5.796592712402344,-38.597511291503906,-13.932292938232422,-7.877222537994385,-19.95832633972168,-14.401758193969727,-15.08906364440918,-11.060425758361816,-11.27068042755127,-5.246798038482666,-7.496439456939697,-6.3455986976623535,-7.115300178527832,-4.3413238525390625,-8.123714447021484,-13.290349006652832,-0.5241075158119202,-2.1826932430267334,-4.197270393371582,-0.3576841950416565,-0.12227609753608704,-1.7291526794433594,-1.609776258468628,-1.4187910556793213,-0.294365257024765,1.0911355018615723,-2.29581618309021,0.35620540380477905,1.4501967430114746,-0.5183762311935425,0.6596468687057495,-0.1279296576976776,-1.4504231214523315,-0.06665362417697906
A_W_Open (6).wav,0.1046050488948822,1208.7300834567618,1191.026131449747,2270.21484375,0.08329845610119048,-410.4970703125,134.49172973632812,28.23323631286621,12.829292297363281,-3.607426881790161,-12.046605110168457,-31.798755645751953,-22.542383193969727,-13.99334716796875,-16.71834945678711,-16.327360153198242,-17.050439834594727,-10.693565368652344,-14.045498847961426,-12.5520658493042,-6.9687418937683105,-8.198272705078125,-10.188562393188477,-5.59655237197876,-8.739493370056152,-13.014803886413574,-4.783727169036865,-4.591324806213379,-5.852712154388428,-3.0186073780059814,-3.5070488452911377,-5.1650190353393555,-2.716090679168701,-2.566751718521118,-3.536227226257324,0.37295931577682495,-2.3158040046691895,-4.255035400390625,-1.2417901754379272,-2.7635414600372314,-3.9983410835266113,-2.1607089042663574,-2.510925054550171,-1.0229206085205078
A_W_Open (7).wav,0.05841291695833206,1522.987077202314,1287.8334825697843,2904.8713235294117,0.10647403492647059,-456.9232482910156,118.7672348022461,23.842514038085938,10.671767234802246,2.5407307147979736,-9.918313026428223,-31.22842025756836,-17.84372901916504,-12.982902526855469,-19.270174026489258,-15.389400482177734,-10.858412742614746,-10.581851959228516,-13.876945495605469,-7.412570953369141,-4.286120891571045,-6.338756084442139,-10.348570823669434,-4.120429515838623,-5.785175323486328,-12.150856018066406,-4.512448310852051,-2.594447374343872,-3.1515581607818604,-4.380756378173828,-5.026520252227783,-5.429521560668945,-3.578657865524292,-1.8489716053009033,-3.649364471435547,-1.817825198173523,-1.6200412511825562,-3.007269859313965,-3.0331599712371826,-2.517542600631714,-3.1328182220458984,-2.7870044708251953,-2.3692398071289062,-2.111605644226074
A_W_Open (8).wav,0.07829947769641876,1339.6889810915704,1140.1541108409551,2438.250732421875,0.09586879185267858,-421.0334777832031,120.58405303955078,33.820335388183594,12.046463966369629,-2.0728919506073,-11.677374839782715,-30.08748435974121,-17.16328239440918,-10.33106517791748,-20.667734146118164,-17.699155807495117,-16.15118980407715,-12.09620475769043,-10.233342170715332,-7.859218120574951,-5.9626007080078125,-9.97326946258545,-9.628800392150879,-4.182473659515381,-9.445008277893066,-12.25711727142334,-2.9328532218933105,-2.7790112495422363,-5.037371635437012,-5.389276027679443,-5.170738220214844,-3.1569576263427734,-3.808936834335327,-3.6005096435546875,-3.1988956928253174,-2.2162115573883057,-2.422846555709839,-3.2748515605926514,-2.4406280517578125,-2.2752254009246826,-1.828143835067749,-1.9791098833084106,-2.2811625003814697,-1.1137720346450806
A_W_Open (9).wav,0.07214634865522385,1370.439750436891,1271.845103423152,2551.6845703125,0.09596512957317073,-444.345458984375,127.67694854736328,27.48537254333496,13.035604476928711,-5.85340690612793,-10.365663528442383,-27.1336669921875,-15.627067565917969,-15.429879188537598,-19.30396270751953,-15.035872459411621,-16.412002563476562,-8.59622859954834,-11.845138549804688,-10.928377151489258,-8.066883087158203,-9.209425926208496,-11.64094066619873,-6.116750240325928,-5.667990207672119,-11.22378921508789,-4.218790054321289,-4.4864501953125,-5.814984321594238,-3.338350534439087,-3.529510974884033,-4.873924255371094,-3.1256256103515625,-1.9544696807861328,-4.40955924987793,-1.381216287612915,-1.5790438652038574,-3.1744191646575928,-2.193547487258911,-2.764860153198242,-2.2449352741241455,-1.8568722009658813,-0.2351933866739273,-0.3959866166114807
M_B_Open (1).wav,0.054026033729314804,2289.6232105962486,2084.1426807520406,4867.958852407095,0.11487146326013513,-387.215576171875,70.40564727783203,5.262554168701172,29.593229293823242,-17.24484634399414,17.98052215576172,-6.813938140869141,1.3882817029953003,-8.174148559570312,-7.916799068450928,-5.0127949714660645,-4.978949546813965,0.7304353713989258,-11.688940048217773,3.7565579414367676,-3.676389455795288,-0.5926876664161682,-4.826536655426025,-1.9871348142623901,-2.9477176666259766,-8.656311988830566,-3.1160097122192383,-11.445009231567383,-4.240801811218262,-6.065417766571045,-4.73974609375,-4.9815568923950195,-3.794750213623047,-2.3567206859588623,-1.8252503871917725,3.526515245437622,-0.4468155801296234,2.438161611557007,1.6693499088287354,1.9814702272415161,1.710646629333496,2.263495683670044,2.7891156673431396,2.0694613456726074
M_B_Open (10).wav,0.06662788987159729,1668.1742478624037,1860.5846677181646,3779.637908935547,0.07105509440104167,-371.7796630859375,76.7383804321289,21.1426944732666,33.38752746582031,-5.609701156616211,4.071280002593994,-4.528532028198242,-8.204867362976074,-4.164073467254639,-4.569850921630859,-8.022677421569824,-3.5371334552764893,-4.54809045791626,-13.082572937011719,1.4661369323730469,-5.002470016479492,-9.582280158996582,-2.9658050537109375,-2.5809483528137207,-10.45153522491455,-12.040226936340332,-5.896978378295898,-9.878296852111816,-5.924293518066406,-6.884641170501709,-4.694192886352539,-0.6120796799659729,-3.695711374282837,-4.191585063934326,-3.85002064704895,-2.408998727798462,-1.160605788230896,3.4121711254119873,3.139202356338501,3.1093199253082275,2.395339012145996,0.0627284049987793,1.0866667032241821,0.7630278468132019
M_B_Open (11).wav,0.04576784744858742,2281.163566024007,2125.689207504679,4883.47713694853,0.10907054227941176,-409.60546875,61.34480285644531,19.38739013671875,30.973770141601562,-6.399892807006836,14.649130821228027,-1.3404549360275269,1.6454509496688843,-2.9460463523864746,-3.118136167526245,-4.91013765335083,-6.646756649017334,-3.067460298538208,-11.835186958312988,1.2940667867660522,-3.534238576889038,-4.3241400718688965,-3.5782763957977295,-1.979376196861267,-6.250935077667236,-10.304557800292969,-3.7988147735595703,-9.239977836608887,-4.390809535980225,-6.464077472686768,-6.994444370269775,-2.408524513244629,-3.2596166133880615,-2.8597829341888428,-1.2260466814041138,0.829239547252655,0.901964545249939,3.9177119731903076,1.7661843299865723,0.04244104400277138,0.00905896071344614,-0.1994328647851944,-0.1950555294752121,-1.3036013841629028
M_B_Open (12).wav,0.05189245939254761,1823.9119265680304,1921.6799979440316,3993.5362119932433,0.07225902660472973,-387.53765869140625,79.86380767822266,17.590225219726562,32.70402145385742,-6.0539679527282715,19.383625030517578,0.5964173078536987,-1.5503857135772705,-4.234253883361816,-2.4851179122924805,-3.099304676055908,-5.016485691070557,-2.3622093200683594,-15.083606719970703,-1.8864909410476685,-4.958674907684326,-7.346314430236816,-8.26807975769043,-3.65627384185791,-4.3499836921691895,-9.314836502075195,-3.712984561920166,-11.286125183105469,-4.797480583190918,-6.551918029785156,-6.962680339813232,-0.0022029876708984375,-3.6894140243530273,-4.34880256652832,-1.801844596862793,1.4724891185760498,1.938873291015625,5.1384992599487305,4.1417927742004395,3.0259506702423096,1.9490630626678467,-0.9137313365936279,0.20778506994247437,0.7041706442832947
M_B_Open (13).wav,0.05603541433811188,2177.443208008087,2067.7227190004746,4653.656475360577,0.11617337740384616,-393.95416259765625,70.23664093017578,10.316108703613281,27.640897750854492,-11.333314895629883,14.565484046936035,-5.380733489990234,-1.665463924407959,-6.629543781280518,-4.7456536293029785,-4.971127033233643,-6.3550333976745605,-1.8192602396011353,-13.267316818237305,0.4048733115196228,-1.9156290292739868,-2.386202812194824,-4.981925964355469,-0.9585980176925659,-4.0748820304870605,-7.952571868896484,-2.4321558475494385,-9.001113891601562,-3.2991883754730225,-6.315428733825684,-5.251823425292969,-2.733480215072632,-3.284943103790283,-2.948134183883667,-1.0261651277542114,1.9425727128982544,0.18576647341251373,4.276551246643066,2.226576089859009,1.736364483833313,1.2442916631698608,1.2977372407913208,1.3952157497406006,-0.06539176404476166
M_B_Open (14).wav,0.054026033729314804,2289.6232105962486,2084.1426807520406,4867.958852407095,0.11487146326013513,-387.215576171875,70.40564727783203,5.262554168701172,29.593229293823242,-17.24484634399414,17.98052215576172,-6.813938140869141,1.3882817029953003,-8.174148559570312,-7.916799068450928,-5.0127949714660645,-4.978949546813965,0.7304353713989258,-11.688940048217773,3.7565579414367676,-3.676389455795288,-0.5926876664161682,-4.826536655426025,-1.9871348142623901,-2.9477176666259766,-8.656311988830566,-3.1160097122192383,-11.445009231567383,-4.240801811218262,-6.065417766571045,-4.73974609375,-4.9815568923950195,-3.794750213623047,-2.3567206859588623,-1.8252503871917725,3.526515245437622,-0.4468155801296234,2.438161611557007,1.6693499088287354,1.9814702272415161,1.710646629333496,2.263495683670044,2.7891156673431396,2.0694613456726074
M_B_Open (2).wav,0.048170533031225204,2188.714929755752,2013.2186666339214,4557.417760270365,0.1064453125,-402.23699951171875,60.03834915161133,6.012430667877197,23.780773162841797,-9.626765251159668,13.306286811828613,-0.7881447672843933,-2.933837652206421,-7.138640880584717,-3.211535930633545,-3.8284037113189697,-4.660190582275391,-3.1819515228271484,-12.252025604248047,1.9004900455474854,-4.24788761138916,-5.105071544647217,-4.241115093231201,-4.510668754577637,-8.389873504638672,-9.820853233337402,-3.4728050231933594,-8.497858047485352,-4.782401084899902,-4.348423480987549,-2.4368083477020264,-2.0524120330810547,-1.402958869934082,-2.508507013320923,-2.406205177307129,-0.49779167771339417,-1.4553319215774536,4.06907844543457,2.4450693130493164,3.0397157669067383,2.1608917713165283,1.2938395738601685,0.12694185972213745,-0.2731165587902069
M_B_Open (3).wav,0.03385781869292259,2398.3522132406733,2152.048716134729,5108.869469684103,0.13279127038043478,-437.5240173339844,54.150081634521484,14.676137924194336,24.71471405029297,-8.043805122375488,13.17332649230957,0.3333958387374878,0.9408435821533203,-4.002816200256348,-2.5442774295806885,-3.0506060123443604,-3.1733765602111816,-0.14618003368377686,-10.606520652770996,1.3861874341964722,-2.9508800506591797,-5.117587089538574,-4.345696926116943,-1.9589041471481323,-4.856223106384277,-8.148711204528809,-3.2265048027038574,-8.00570297241211,-2.8034164905548096,-6.060134410858154,-4.345404624938965,0.2907346487045288,-2.281761884689331,-0.9007613062858582,-1.0393764972686768,-0.9319747686386108,-1.5091794729232788,1.5232104063034058,1.074212670326233,1.8928637504577637,1.7095235586166382,0.5218644142150879,1.320217490196228,0.48716533184051514
M_B_Open (4).wav,0.0544540174305439,2156.0339743023264,2096.477471885678,4695.504940257353,0.10873161764705883,-406.4419250488281,57.02915954589844,17.199962615966797,30.80495834350586,-10.006023406982422,5.333113193511963,-5.283389568328857,1.0748517513275146,-4.720288276672363,-4.962813377380371,-5.736671447753906,-5.420451641082764,-2.6807894706726074,-14.392572402954102,0.7013514041900635,-2.9751274585723877,-4.442183971405029,-3.006206750869751,-3.7984564304351807,-7.776395797729492,-9.842385292053223,-4.917053699493408,-9.591020584106445,-2.864109516143799,-5.562323093414307,-3.950498580932617,-0.374706506729126,-4.289259433746338,-4.112241744995117,-3.7167577743530273,-1.0268088579177856,-1.0650266408920288,2.4104974269866943,3.689634323120117,3.7695560455322266,2.4006335735321045,1.264712929725647,1.0598299503326416,0.97594153881073
M_B_Open (5).wav,0.036085665225982666,2180.9438294201527,2035.3099239481187,4570.875164281542,0.1143536433995327,-414.74212646484375,57.09650802612305,18.14850616455078,26.98054313659668,-6.454633712768555,4.868516445159912,-2.6693999767303467,-2.4466118812561035,-4.504465103149414,-4.406687259674072,-5.424473762512207,-1.9509425163269043,-2.63576340675354,-12.461163520812988,1.5165214538574219,-2.71439528465271,-5.620213985443115,-2.756033182144165,-2.7564504146575928,-7.642068386077881,-10.146989822387695,-4.506327152252197,-8.027584075927734,-4.434110641479492,-5.502333641052246,-3.9058425426483154,-0.7796053290367126,-3.5984244346618652,-3.0980138778686523,-2.54091477394104,-1.1191744804382324,-0.698989748954773,2.5279250144958496,1.375424861907959,-1.0729738473892212,-1.5149425268173218,-1.3098855018615723,1.1811524629592896,2.457653522491455
M_B_Open (6).wav,0.037160880863666534,2125.1403072953617,1998.2134630089852,4460.638327676742,0.11152023565573771,-417.6570129394531,67.51893615722656,14.268832206726074,34.73989486694336,-8.178627967834473,9.146890640258789,-6.211343288421631,-7.550455570220947,-4.505094051361084,-2.975822687149048,-5.138592720031738,-4.233225345611572,-2.7539966106414795,-10.85901165008545,4.750490188598633,-3.6436655521392822,-8.117327690124512,-2.952488899230957,-1.4277896881103516,-8.360682487487793,-11.319047927856445,-4.5399885177612305,-9.391239166259766,-4.619919776916504,-5.489717960357666,-4.11036491394043,-1.6843968629837036,-3.3379359245300293,-3.1692092418670654,-3.1513144969940186,-2.1485257148742676,-1.9199708700180054,3.5965030193328857,2.4630510807037354,2.6610257625579834,1.3695635795593262,-0.1479550302028656,1.0780012607574463,-0.06811483204364777
M_B_Open (7).wav,0.05123082920908928,2208.3828724531863,2086.319168427726,4859.740271935096,0.11437675280448718,-397.31817626953125,65.99864959716797,13.479204177856445,32.50233459472656,-12.900476455688477,9.52394962310791,-3.377941131591797,0.49211591482162476,-2.6478757858276367,-3.068617105484009,-4.873202800750732,-4.668550491333008,-0.7887768149375916,-12.75155258178711,1.8370963335037231,-1.0065555572509766,-1.8726509809494019,-2.759331464767456,-1.4265015125274658,-6.73375940322876,-10.902337074279785,-2.656424045562744,-9.007224082946777,-2.8447206020355225,-6.276349067687988,-6.0457024574279785,-1.242870569229126,-4.208014488220215,-2.135516405105591,-1.4511559009552002,0.23511441051959991,0.24272391200065613,3.71069598197937,2.6857526302337646,1.0360691547393799,-0.572580099105835,-1.3328518867492676,-0.005404820665717125,-1.431445837020874
M_B_Open (8).wav,0.04801343008875847,2158.1561671230993,2071.2800134530003,4653.298611111111,0.09660734953703703,-403.7475891113281,63.45909118652344,18.147464752197266,29.044105529785156,-5.758385181427002,14.357806205749512,0.4515698254108429,-0.7721091508865356,-0.5074097514152527,-1.064420461654663,-1.1409823894500732,-3.107842206954956,-1.5981379747390747,-8.31179428100586,1.723368525505066,-1.3468042612075806,-4.135653972625732,-3.962839365005493,-2.1901514530181885,-5.261699676513672,-8.395471572875977,-5.305803298950195,-10.176961898803711,-4.593775749206543,-5.420353889465332,-5.725804328918457,-1.1915128231048584,-3.2330594062805176,-3.919891834259033,-1.9231486320495605,-1.6881312131881714,-1.5652658939361572,2.946625232696533,2.1167263984680176,1.3891609907150269,-0.7397688627243042,-2.7327041625976562,-1.6045016050338745,-2.281686782836914
M_B_Open (9).wav,0.055472638458013535,2042.5430632449804,2010.2111569598603,4420.421006944444,0.0973849826388889,-392.90313720703125,66.33738708496094,18.086748123168945,32.695186614990234,-6.805859088897705,10.316871643066406,-0.01882181130349636,-0.8636096715927124,-4.491026878356934,-5.643281936645508,-6.5207905769348145,-2.963034152984619,-2.0993998050689697,-14.883212089538574,-0.5781009793281555,-2.910975694656372,-4.203306674957275,-2.8662214279174805,-3.4514012336730957,-7.952536582946777,-9.942790031433105,-3.701768398284912,-9.058931350708008,-3.6352078914642334,-4.7570414543151855,-4.276556491851807,-0.6140371561050415,-3.9113125801086426,-4.0568060874938965,-2.910688877105713,-1.3946541547775269,-1.871514916419983,1.560742735862732,2.0281100273132324,2.965420722961426,1.619637370109558,0.06925839930772781,0.7025943398475647,-0.13051138818264008
M_Close (1).wav,0.04212787374854088,2621.307472967865,2133.4284132143257,5150.509396114865,0.1660354201858108,-396.9638366699219,35.775535583496094,2.495729923248291,17.210901260375977,-15.28257942199707,9.434377670288086,3.9937338829040527,5.459970951080322,-14.89173698425293,-5.38204288482666,-5.1570820808410645,-7.3121137619018555,2.4101827144622803,-8.91427993774414,5.117022514343262,-3.5211730003356934,-0.7252154350280762,-1.3417842388153076,-4.01307487487793,-3.225782632827759,-6.706247806549072,-0.8805791735649109,-7.626256942749023,-4.253242492675781,-7.186733722686768,-4.439865589141846,-2.387852430343628,-4.299200057983398,-0.6531537771224976,-3.0802512168884277,-2.14913010597229,-2.4629364013671875,-0.2802843153476715,-1.5043903589248657,0.12438676506280899,1.1046884059906006,1.1842914819717407,2.5366599559783936,1.0214335918426514
M_Close (10).wav,0.04636707156896591,2134.07498178436,2035.6530731824973,4521.212660845588,0.10043083639705883,-419.0439453125,51.02294921875,4.953736305236816,20.430700302124023,-4.9952239990234375,19.20372772216797,1.8404842615127563,-1.2109216451644897,-13.021260261535645,-7.255883693695068,-3.2722737789154053,-3.7951111793518066,-1.0747535228729248,-9.067229270935059,2.2480485439300537,-7.349522590637207,-3.6868088245391846,-0.954605758190155,-2.3189570903778076,-5.56414270401001,-9.347753524780273,-5.214975357055664,-9.387656211853027,-6.922827243804932,-7.783172130584717,-4.870155334472656,-6.849505424499512,-3.936681032180786,-2.3280370235443115,-3.403661012649536,2.306973695755005,-0.9943031072616577,0.4568916857242584,0.87324458360672,2.5038506984710693,3.967320442199707,5.025539398193359,4.8248138427734375,1.103158950805664
M_Close (11).wav,0.038499075919389725,2284.1800727806117,2063.1739136971446,4739.435577392578,0.113739013671875,-427.6292419433594,46.5714225769043,8.655216217041016,19.515363693237305,-3.887179374694824,16.1632022857666,4.670872211456299,0.7281872630119324,-12.055645942687988,-6.42382287979126,-5.61279821395874,-3.1692516803741455,1.2386258840560913,-9.502909660339355,3.076726198196411,-4.21560525894165,-3.690725326538086,-1.8350266218185425,-1.6050399541854858,-4.89063835144043,-9.171382904052734,-3.339569330215454,-7.810610294342041,-4.716470241546631,-6.095442295074463,-3.2084853649139404,-2.691063165664673,-3.2566070556640625,-3.010561943054199,-5.72772741317749,-1.6346606016159058,-4.052995204925537,-1.8861273527145386,-0.9221580028533936,-0.15545637905597687,1.1316746473312378,0.28474679589271545,0.456794410943985,-1.1033332347869873
M_Close (12).wav,0.07305735349655151,2001.430726224581,1881.0797912945804,4200.279651988636,0.10109641335227272,-370.0920104980469,62.49541473388672,2.828566312789917,24.12175178527832,-13.192089080810547,17.216218948364258,3.544790029525757,-3.5735435485839844,-18.524038314819336,-11.027242660522461,-6.5628461837768555,-3.897411346435547,2.690563917160034,-10.007184028625488,6.526147842407227,-2.3547661304473877,-5.672570705413818,-3.0607523918151855,-1.2167994976043701,-5.491091728210449,-9.919637680053711,-4.344382286071777,-10.125967979431152,-5.400529861450195,-8.126049041748047,-3.222578525543213,-2.707634925842285,-4.3834404945373535,-3.70693302154541,-8.066933631896973,-2.459888219833374,-2.9649171829223633,-0.43749988079071045,1.061381220817566,2.0224151611328125,-0.007799126673489809,-0.4793422818183899,1.742851734161377,1.662554383277893
M_Close (13).wav,0.05029391497373581,2242.907201139798,2074.0781175485913,4712.596717247596,0.11396359174679487,-403.18017578125,50.723411560058594,4.057491302490234,21.625364303588867,-7.460512638092041,19.060155868530273,1.0673013925552368,-2.5497517585754395,-14.49771785736084,-7.562568664550781,-5.787199974060059,-5.5786519050598145,-0.5284951329231262,-10.98056697845459,3.326005697250366,-6.172077655792236,-5.573925495147705,-3.3912792205810547,-1.6746896505355835,-4.741194725036621,-9.951614379882812,-3.432602643966675,-8.326048851013184,-3.329240560531616,-5.320313453674316,-3.090385675430298,-2.647534132003784,-4.278014659881592,-3.6238415241241455,-6.819969177246094,-2.6110095977783203,-3.441650390625,-0.6072104573249817,1.154860496520996,2.0281405448913574,3.582075834274292,4.781795501708984,7.312220573425293,6.593307971954346
